date,Rg,Ta,VPD,U,P,Pa,SWC,WTD,Gs,GPP,ET,Transpiration,Evaporation
2016-02-22,162.4057489583334,13.458804166666665,0.24495996708333337,1.4103433333333335,0.0,101.09249999999997,0.153556875,0.38263729166666677,0.1648222452470443,5.1519876584399995,0.81271819,0.81271819,0.0
2016-02-23,336.4950370833333,14.073722916666663,0.38867887895833325,1.311421666666667,0.0,101.50437499999998,0.14765374999999997,0.39027937500000004,0.35439982112581,5.635133502047999,2.1377804,1.3834533388374437,0.7543270611625563
2016-02-24,244.52301937500002,13.552483333333333,0.31609491958333336,1.5473949999999996,0.0,101.74754166666666,0.14170104166666667,0.3977064583333334,0.5251651878727609,5.725789113095999,1.1636275999999999,1.1636275999999999,0.0
2016-02-25,151.65342791666663,13.129139583333329,0.2327361491666667,1.7369889583333338,0.06666666666666667,101.15464583333335,0.13865687499999998,0.3924604166666666,0.13881481297663623,5.004922850136,0.33914369999999994,0.33914369999999994,0.0
2016-02-26,206.81946812499996,13.710293749999998,0.294363406875,1.6153337500000005,0.0020833333333333333,101.3465,0.14070541666666667,0.3976877083333332,0.156408145633093,6.719159065104,1.3244314000000001,1.3244314000000001,0.0
2016-02-27,203.35753125,13.476033333333335,0.28921767624999983,2.1063974999999995,0.41250000000000003,101.29077083333334,0.16579854166666663,0.2347360416666667,0.1371716435710798,5.987616223032,1.1899473,1.1899473,0.0
2016-02-28,244.6735677083333,13.601335416666664,0.340780541875,1.1973458333333333,0.0,101.85291666666667,0.17191770833333334,0.17621041666666662,0.21009991842137768,7.598287552823999,1.5250069,1.5250069,0.0
2016-02-29,326.6950354166666,13.798862499999998,0.40939252874999993,1.2397585416666665,0.0,101.73295833333333,0.16598187499999997,0.20561187500000003,0.23745789707325604,7.793023849271999,1.7898056,1.7898056,0.0
2016-03-01,325.8114133333334,13.799135416666667,0.40566963375000004,1.095265,0.0,101.40283333333336,0.15911229166666668,0.24196833333333334,0.34056507428274085,,,,
2016-03-02,281.1479941666667,13.693856250000001,0.3590478629166667,1.1338708333333332,0.0,101.35287499999998,0.15232562500000002,0.2722047916666666,0.37905063242101067,,,,
2016-03-03,223.5802589583333,13.305216666666665,0.3163254908333333,1.1677266666666666,0.0,101.57406250000004,0.14616437499999999,0.306365625,0.18277722688378636,,,,
